1718283786891,-1.0965444,0.110133275,9.991303,0.007257114,0.026897928,-0.031891353, -0.7913431,0.16599518,9.77326,2055.0
1718283786947,-0.91937345,0.22744916,9.67048,-0.035353463,-0.008255799,-0.004194479, -0.8058357,0.17179951,9.7719755,2055.0
1718283787011,-0.7541735,0.30166942,9.524434,0.022170816,0.0018642128,-0.0031292143, -0.76709,0.21017863,9.7743435,2055.0
1718283787061,-0.866701,0.19632454,9.759066,-7.323693E-4,0.014647386,5.9921126E-4, -0.78267205,0.20483923,9.773221,2055.0
1718283787132,-0.80684596,0.23942018,9.672874,-0.007123956,0.014647386,-4.660532E-4, -0.78178954,0.20431663,9.773303,2055.0
1718283787179,-0.78290397,0.25139117,9.62499,0.00885501,-0.0029294773,-4.660532E-4, -0.78254706,0.20331597,9.773263,2055.0
1718283787251,-0.8283938,0.18674773,9.725547,3.3289514E-4,0.0039947415,5.9921126E-4, -0.7817128,0.20498781,9.773294,2055.0
1718283787298,-0.78529817,0.24660277,9.720758,-0.004460795,0.0029294773,5.9921126E-4, -0.7829674,0.20495142,9.773195,2055.0
1718283787369,-0.80445176,0.20590134,9.696816,0.004061321,-0.0029294773,0.0011318435, -0.7821975,0.20634668,9.773228,2055.0
1718283787418,-0.7517793,0.2681506,9.692028,-0.0017976337,7.9894834E-4,6.657903E-5, -0.7815947,0.2077149,9.773247,2055.0
1718283787490,-0.7733272,0.25378537,9.7447,-0.0033955304,-0.0061252704,-4.660532E-4, -0.784592,0.20607722,9.773042,2055.0
1718283787537,-0.78050977,0.19632454,9.656115,-7.323693E-4,-0.0029294773,0.0016644758, -0.7812681,0.20919082,9.773242,2055.0
1718283787609,-0.6967127,0.260968,9.713575,-0.002330266,-0.004527374,5.9921126E-4, -0.78432447,0.20867245,9.773008,2055.0
1718283787657,-0.7517793,0.17238252,9.680057,-0.0060586915,-0.011984225,-4.660532E-4, -0.7834304,0.20956957,9.77306,2055.0
1718283787729,-0.7661445,0.22984336,9.735124,-7.323693E-4,-7.9894834E-4,6.657903E-5, -0.7776315,0.21158876,9.773479,2055.0
1718283787779,-0.7350199,0.21308395,9.706393,-0.0033955304,-0.008255799,6.657903E-5, -0.78519994,0.21059401,9.772896,2055.0
1718283787850,-0.7613561,0.21547815,9.718364,-7.323693E-4,-0.004527374,5.9921126E-4, -0.78384143,0.2121888,9.77297,2055.0
1718283787898,-1.1994951,2.1906946,9.122208,3.3289514E-4,-0.0029294773,-4.660532E-4, -0.78136975,0.21210444,9.7731695,2055.0
1718283787971,-1.0893618,0.21308395,8.937854,-0.06305034,-0.23675503,0.123104624, -0.82748747,0.28674755,9.7674675,2055.0
1718283788017,-0.7158663,-0.6631939,9.332897,0.004593953,-0.054062173,0.035752937, -0.80267256,0.2931345,9.769349,2055.0
1718283788090,0.20111294,0.90740246,13.333609,-0.07476825,-0.17124127,5.9921126E-4, -0.797777,0.23169321,9.7714,2055.0
1718283788138,0.82599956,4.0462008,8.473379,-0.0012650015,0.18242654,0.0011318435, -0.9132436,-0.10125684,9.76351,2055.0
1718283788211,-1.1851299,2.480393,11.889905,0.40566602,-0.008255799,0.0027297402, -0.9456074,-0.11134415,9.760319,2055.0
1718283788257,-1.6711528,0.842759,9.332897,-0.46465504,-0.08495484,0.013382385, -0.97826636,-0.04013837,9.757652,2055.0
1718283788329,-0.29448682,0.5770026,9.002498,0.25013742,0.048203215,-0.19008313, -0.9657617,-0.049361084,9.758856,2055.0
1718283788378,0.33039984,2.2337902,11.1213665,-0.2888864,0.45353633,-0.055859804, -0.96841043,-0.0022224984,9.758718,2055.0
1718283788449,-1.3742718,1.8124107,8.779837,0.1409478,-0.021571605,0.08688563, -1.0231696,0.009788878,9.753123,2055.0
1718283788498,-2.2984335,0.545878,11.518804,0.18622154,-0.36778256,0.060254022, -1.0202119,0.0752135,9.753148,2055.0
1718283788570,-1.0031705,1.8794483,9.268254,-0.22070947,0.4082626,-0.060120862, -1.0144631,0.112825595,9.753385,2055.0
1718283788617,-0.46686932,0.92416185,9.668086,0.036551885,-0.19467708,-0.0020639498, -1.0734714,0.16383334,9.746344,2055.0
1718283788689,-0.49799395,0.82599956,7.1589622,-0.259059,0.05832323,-0.099535644, -0.97100455,0.14488867,9.757384,2055.0
1718283788737,-0.9959879,0.91219085,6.0456586,-0.027896613,-0.5382249,0.27383953, -0.9618471,0.10960973,9.758751,2055.0
1718283788811,2.6671407,-3.3303347,21.505318,0.32470593,0.272974,0.059188757, -0.8690058,0.11852356,9.767352,2055.0
1718283788857,1.352724,0.6895301,11.731888,-0.3634549,0.3800331,-0.11018829, -0.807843,0.16129878,9.771989,2055.0
1718283788929,0.49799395,1.745373,7.616255,1.0229868,-0.25060347,0.05759086, -0.8389338,0.039982192,9.770618,2055.0
1718283788977,4.3047748,0.15562311,8.803779,1.4229935,-0.5137238,-2.3046331, -0.78839475,0.20650955,9.772726,2055.0
1718283789049,4.1156325,-0.32561144,12.770971,-0.0657135,2.663161E-4,-2.5224795, -0.66680616,0.23306032,9.7811775,2055.0
1718283789097,3.1723173,-0.04070143,8.554782,0.22670159,0.060453758,-2.7989159, -0.6848083,0.11475691,9.782038,2055.0
1718283789171,1.6448165,-0.8595184,13.752594,0.21285315,-0.29800773,-2.9224865, -0.64755845,0.10742013,9.784657,2055.0
1718283789218,-0.6392518,1.9560628,12.512398,-0.38742337,-0.17976338,-2.5395238, -0.6955609,0.05001213,9.781824,2055.0
1718283789289,-0.37828386,0.4213795,9.318532,0.6362958,-0.30919302,-2.246576, -0.72184294,-0.048722018,9.779925,2055.0
1718283789337,8.145373,-0.6512229,11.442189,0.3273691,0.3336941,-1.2031497, -0.5796329,0.07316121,9.789232,2055.0
1718283789410,2.5354595,0.33758244,7.5875244,-0.2739727,-0.26871297,-0.49741194, -0.5650748,0.06867923,9.790115,2055.0
1718283789457,2.0374656,0.15562311,6.998551,0.56758624,-0.60533655,-2.0074244, -0.6242572,0.19914813,9.784735,2055.0
1718283789530,5.3800707,-0.7541735,10.036793,-0.31072432,-0.5344964,-2.6167555, -0.586309,0.21334991,9.786782,2055.0
1718283789579,-0.39025488,-2.1045034,6.9578495,0.19847208,-0.4673848,-2.672682, -0.6330873,0.11804025,9.785481,2055.0
1718283789650,-1.1779473,-1.5777789,12.095806,0.113250926,-0.5478122,-3.1749542, -0.5665358,0.09397864,9.789821,2055.0
1718283789698,-0.6895301,-1.8124107,9.8955345,0.1079246,0.2580603,-3.313971, -0.5889123,0.029557884,9.788907,2055.0
1718283789770,-0.37110126,1.2018893,11.442189,0.20379841,0.5323659,-2.3131552, -0.5308099,-0.036766317,9.792205,2055.0
1718283789817,-0.7134721,-0.25139117,8.403947,0.30659643,0.11318435,-0.4127234, -0.59426063,0.13002378,9.787765,2055.0
1718283789890,-1.400608,0.47884035,7.048829,-0.52377725,-0.29321405,-0.14640728, -0.6270096,0.15027799,9.785431,2055.0
1718283789937,-0.39264908,1.7142484,8.032846,-0.21911158,-0.114782244,-0.15919046, -0.61077976,0.10738637,9.787022,2055.0
1718283790010,0.46926352,0.521936,8.684069,-0.071039826,-0.14833808,-0.22949791, -0.57163143,0.12985007,9.789115,2055.0
1718283790059,-0.34715924,0.47165772,7.692869,-0.38369495,0.21758026,0.093277216, -0.44594198,0.06327491,9.796301,2055.0
1718283790130,-0.320823,-0.7398083,11.827656,0.5281714,-0.0892159,0.05759086, -0.5370533,0.12755764,9.791102,2055.0
1718283790177,7.946655,-1.6448165,15.213356,-0.27024427,-0.18881813,-0.037217677, -0.5433732,0.15241851,9.790399,2055.0
1718283790250,5.813421,-2.0398598,4.7979803,1.034172,-0.026365295,-3.7912097, -0.1546702,0.1670112,9.8040085,2055.0
1718283790298,2.0925324,-0.4285621,10.774207,0.173971,0.045007423,-4.093212, -0.17650008,0.2979315,9.800534,2055.0
1718283790371,4.367024,-0.91219085,8.657733,-0.3006043,-0.6378271,-3.382148, -0.28154925,0.28422055,9.798487,2055.0
1718283790418,2.8083985,0.19871874,10.10383,0.46745136,-0.18402444,-3.0322087, -0.19860084,0.28564945,9.800477,2055.0
1718283790490,-1.6017209,-0.04070143,7.774272,-0.21005684,-0.09614012,-2.1160812, -0.26535386,0.36597732,9.796226,2055.0
1718283790537,0.19153613,0.093373865,8.131008,-0.16531573,0.23036344,-0.33389384, -0.45274094,0.3036308,9.791488,2055.0
1718283790609,3.4955344,2.231396,10.800543,0.12230568,0.36298886,-0.19753997, -0.484405,0.3314139,9.789071,2055.0
1718283790657,0.41180268,0.47165772,12.277765,0.14733939,0.21278657,0.0037950047, -0.5440958,0.27057245,9.787806,2055.0
1718283790730,-1.0534488,-0.8643068,11.174039,-0.099801965,0.064182185,-0.012183962, -0.54901373,0.24147388,9.788292,2055.0
1718283790777,1.2138603,-1.6759412,11.880328,-0.46518767,0.013582122,0.060786653, -0.54941475,0.21988373,9.788778,2055.0
1718283790851,2.5139117,1.4317327,13.245023,0.2799648,0.29694247,-0.071838774, -0.47364998,0.16653818,9.79379,2055.0
1718283790897,0.10055647,1.4652514,8.540417,-0.12536831,0.12543489,0.10765829, -0.4632468,0.31130892,9.790754,2055.0
1718283790971,1.2856863,0.21308395,10.774207,-0.031092407,0.5451491,-0.038282942, -0.53611887,0.3608418,9.785334,2055.0
1718283791018,-0.28491,0.37349546,11.406276,0.06105297,0.009321064,0.080494046, -0.5873985,0.33160394,9.783424,2055.0
1718283791089,0.062249243,0.58657944,5.492598,0.062118232,-0.26072347,0.059188757, -0.5813884,0.32379967,9.784044,2055.0
1718283791137,-2.2577322,0.33997664,10.558729,0.52231246,0.10626013,-0.1847568, -0.5232528,0.3618573,9.785993,2055.0
1718283791211,0.2777274,0.45729253,4.498705,-0.43855608,-0.1685781,-0.010586065, -0.50385875,0.46445516,9.782679,2055.0
1718283791258,1.7908629,1.5825673,15.594034,-0.32084435,-0.3571299,-0.16877784, -0.36765254,0.31722623,9.7946205,2055.0
1718283791332,-0.9816227,-0.581791,10.896311,-0.18928418,0.2644519,0.040013995, -0.4660409,0.22574177,9.792969,2055.0
1718283791377,-1.6472107,-1.8100165,10.846033,0.14520887,0.086020105,0.021371868, -0.57502437,0.30283946,9.785091,2055.0
1718283791449,-0.35673606,1.9847932,9.091084,0.14041518,-0.25220135,0.1673131, -0.6564008,0.3929089,9.776766,2055.0
1718283791499,-0.8283938,0.82121116,9.885958,-0.017243968,0.049801115,-0.027097665, -0.6855043,0.39374724,9.7747345,2055.0
1718283791570,0.260968,-0.33758244,14.305655,-0.11631356,0.16644756,-0.15013571, -0.6336397,0.3566405,9.779657,2055.0
1718283791617,-1.9919758,-0.23463176,10.886734,-0.004993427,0.09720538,-0.09900302, -0.54094857,0.23363942,9.788932,2055.0
1718283791689,-1.3311762,-1.0223241,11.174039,-7.323693E-4,0.42583945,-0.110720925, -0.5924086,0.32445553,9.783361,2055.0
1718283791739,-2.7485435,-2.3702598,0.5674258,0.09673933,-0.16112125,0.096473016, -0.68888056,0.33659694,9.776632,2055.0
1718283791810,0.94331545,-2.528277,25.257332,-0.21378526,0.2282329,-0.16931047, -0.6679923,0.3981229,9.77577,2055.0
1718283791857,-0.878672,-0.5793968,7.6832924,0.31192276,0.34274885,-0.028162928, -0.47564775,0.17380229,9.793566,2055.0
1718283791931,0.021547815,0.05267244,3.0334535,0.1095225,-0.018375812,-0.15226623, -0.4959147,0.4233654,9.784948,2055.0
1718283791977,0.60094464,-0.21308395,14.451701,-0.26172215,0.050866377,-0.10113355, -0.39578584,0.3559782,9.792192,2055.0
1718283792049,0.10055647,0.11252748,10.889129,-0.35706332,0.14407702,-0.0755672, -0.43031064,0.26295328,9.793675,2055.0
1718283792098,0.39025488,0.4213795,6.5652003,0.31884697,-0.016777916,0.04161189, -0.45521668,0.30812842,9.791232,2055.0
